frame_id,image_path,timestamp,backend,n_detections,max_confidence,monitor_score,q95_threshold,q99_threshold,state_before,state_after,transition_reason,latency_ms,corruption,severity
257,fog:high/006254,2026-07-17T12:15:20.936230+00:00,tensorrt_fp16,2,0.246582,0.753418,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,14.14,fog,high
258,fog:high/006271,2026-07-17T12:15:20.967232+00:00,tensorrt_fp16,0,,1.0,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,13.19,fog,high
259,fog:high/006295,2026-07-17T12:15:20.998179+00:00,tensorrt_fp16,2,0.794434,0.205566,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,14.77,fog,high
260,fog:high/006308,2026-07-17T12:15:21.032291+00:00,tensorrt_fp16,1,0.071045,0.928955,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,16.03,fog,high
261,fog:high/006371,2026-07-17T12:15:21.062249+00:00,tensorrt_fp16,2,0.912598,0.087402,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,14.24,fog,high
262,fog:high/006390,2026-07-17T12:15:21.092293+00:00,tensorrt_fp16,0,,1.0,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,13.11,fog,high
263,fog:high/006409,2026-07-17T12:15:21.123171+00:00,tensorrt_fp16,0,,1.0,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,13.49,fog,high
264,fog:high/006427,2026-07-17T12:15:21.152906+00:00,tensorrt_fp16,0,,1.0,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,13.31,fog,high
265,fog:high/006436,2026-07-17T12:15:21.183904+00:00,tensorrt_fp16,1,0.897461,0.102539,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,14.41,fog,high
266,fog:high/006450,2026-07-17T12:15:21.215480+00:00,tensorrt_fp16,1,0.09436,0.90564,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,14.87,fog,high
267,fog:high/006546,2026-07-17T12:15:21.257636+00:00,tensorrt_fp16,0,,1.0,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,24.82,fog,high
268,fog:high/006558,2026-07-17T12:15:21.290680+00:00,tensorrt_fp16,2,0.878906,0.121094,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,15.77,fog,high
269,fog:high/006601,2026-07-17T12:15:21.320864+00:00,tensorrt_fp16,0,,1.0,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,13.22,fog,high
270,fog:high/006606,2026-07-17T12:15:21.352308+00:00,tensorrt_fp16,1,0.24939,0.75061,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,14.08,fog,high
271,fog:high/006609,2026-07-17T12:15:21.382455+00:00,tensorrt_fp16,0,,1.0,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,12.84,fog,high
272,fog:high/006659,2026-07-17T12:15:21.411302+00:00,tensorrt_fp16,1,0.212769,0.787231,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,13.58,fog,high
273,fog:high/006666,2026-07-17T12:15:21.439976+00:00,tensorrt_fp16,0,,1.0,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,13.09,fog,high
274,fog:high/006704,2026-07-17T12:15:21.469968+00:00,tensorrt_fp16,0,,1.0,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,14.49,fog,high
275,fog:high/006749,2026-07-17T12:15:21.501975+00:00,tensorrt_fp16,0,,1.0,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,13.45,fog,high
276,fog:high/006794,2026-07-17T12:15:21.531907+00:00,tensorrt_fp16,0,,1.0,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,13.67,fog,high
277,fog:high/006802,2026-07-17T12:15:21.562832+00:00,tensorrt_fp16,0,,1.0,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,13.66,fog,high
278,fog:high/006804,2026-07-17T12:15:21.594909+00:00,tensorrt_fp16,1,0.052429,0.947571,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,14.99,fog,high
279,fog:high/006813,2026-07-17T12:15:21.624722+00:00,tensorrt_fp16,0,,1.0,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,13.66,fog,high
280,fog:high/006819,2026-07-17T12:15:21.655865+00:00,tensorrt_fp16,0,,1.0,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,13.32,fog,high
281,fog:high/006902,2026-07-17T12:15:21.686856+00:00,tensorrt_fp16,0,,1.0,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,13.4,fog,high
282,fog:high/006915,2026-07-17T12:15:21.718936+00:00,tensorrt_fp16,1,0.842773,0.157227,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,14.37,fog,high
283,fog:high/006920,2026-07-17T12:15:21.752674+00:00,tensorrt_fp16,0,,1.0,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,15.23,fog,high
284,fog:high/006942,2026-07-17T12:15:21.789357+00:00,tensorrt_fp16,1,0.46875,0.53125,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,19.1,fog,high
285,fog:high/007006,2026-07-17T12:15:21.822817+00:00,tensorrt_fp16,0,,1.0,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,16.07,fog,high
286,fog:high/007051,2026-07-17T12:15:21.853905+00:00,tensorrt_fp16,0,,1.0,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,13.15,fog,high
287,fog:high/007056,2026-07-17T12:15:21.883046+00:00,tensorrt_fp16,0,,1.0,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,13.44,fog,high
288,fog:high/007059,2026-07-17T12:15:21.914780+00:00,tensorrt_fp16,3,0.282227,0.717773,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,14.34,fog,high
289,fog:high/007113,2026-07-17T12:15:21.945859+00:00,tensorrt_fp16,0,,1.0,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,13.66,fog,high
290,fog:high/007192,2026-07-17T12:15:21.976787+00:00,tensorrt_fp16,1,0.562012,0.437988,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,14.38,fog,high
291,fog:high/007201,2026-07-17T12:15:22.007810+00:00,tensorrt_fp16,0,,1.0,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,14.08,fog,high
292,fog:high/007216,2026-07-17T12:15:22.038708+00:00,tensorrt_fp16,0,,1.0,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,13.5,fog,high
293,fog:high/007220,2026-07-17T12:15:22.070724+00:00,tensorrt_fp16,1,0.884766,0.115234,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,15.2,fog,high
294,fog:high/007230,2026-07-17T12:15:22.103704+00:00,tensorrt_fp16,2,0.790527,0.209473,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,15.68,fog,high
295,fog:high/007271,2026-07-17T12:15:22.133713+00:00,tensorrt_fp16,0,,1.0,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,13.7,fog,high
296,fog:high/007288,2026-07-17T12:15:22.163729+00:00,tensorrt_fp16,0,,1.0,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,13.09,fog,high
297,fog:high/007299,2026-07-17T12:15:22.193718+00:00,tensorrt_fp16,1,0.062317,0.937683,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,13.81,fog,high
298,fog:high/007312,2026-07-17T12:15:22.223705+00:00,tensorrt_fp16,0,,1.0,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,13.5,fog,high
299,fog:high/007351,2026-07-17T12:15:22.258509+00:00,tensorrt_fp16,1,0.256836,0.743164,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,17.7,fog,high
300,fog:high/007370,2026-07-17T12:15:22.292514+00:00,tensorrt_fp16,1,0.728516,0.271484,0.186212,0.3727595999999983,FAIL_SAFE_REQUEST,FAIL_SAFE_REQUEST,no_change,15.21,fog,high
1,motion_blur:low/000026,2026-07-17T12:15:22.463846+00:00,tensorrt_fp16,2,0.904785,0.095215,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,93.18,motion_blur,low
2,motion_blur:low/000079,2026-07-17T12:15:22.489156+00:00,tensorrt_fp16,7,0.936035,0.063965,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,15.97,motion_blur,low
3,motion_blur:low/000103,2026-07-17T12:15:22.511223+00:00,tensorrt_fp16,1,0.818848,0.181152,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.81,motion_blur,low
4,motion_blur:low/000115,2026-07-17T12:15:22.534126+00:00,tensorrt_fp16,1,0.733887,0.266113,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.9,motion_blur,low
5,motion_blur:low/000120,2026-07-17T12:15:22.556117+00:00,tensorrt_fp16,13,0.931152,0.068848,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.95,motion_blur,low
6,motion_blur:low/000160,2026-07-17T12:15:22.582608+00:00,tensorrt_fp16,5,0.879883,0.120117,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,17.64,motion_blur,low
7,motion_blur:low/000166,2026-07-17T12:15:22.604679+00:00,tensorrt_fp16,5,0.88623,0.11377,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.97,motion_blur,low
8,motion_blur:low/000203,2026-07-17T12:15:22.626394+00:00,tensorrt_fp16,4,0.884277,0.115723,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.56,motion_blur,low
9,motion_blur:low/000210,2026-07-17T12:15:22.648547+00:00,tensorrt_fp16,6,0.921387,0.078613,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.56,motion_blur,low
10,motion_blur:low/000217,2026-07-17T12:15:22.670550+00:00,tensorrt_fp16,9,0.938477,0.061523,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,14.41,motion_blur,low
11,motion_blur:low/000226,2026-07-17T12:15:22.693474+00:00,tensorrt_fp16,17,0.941406,0.058594,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.68,motion_blur,low
12,motion_blur:low/000235,2026-07-17T12:15:22.714622+00:00,tensorrt_fp16,6,0.908691,0.091309,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.5,motion_blur,low
13,motion_blur:low/000254,2026-07-17T12:15:22.737418+00:00,tensorrt_fp16,14,0.922363,0.077637,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.53,motion_blur,low
14,motion_blur:low/000317,2026-07-17T12:15:22.758502+00:00,tensorrt_fp16,23,0.883301,0.116699,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.57,motion_blur,low
15,motion_blur:low/000329,2026-07-17T12:15:22.781366+00:00,tensorrt_fp16,6,0.884766,0.115234,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.71,motion_blur,low
16,motion_blur:low/000342,2026-07-17T12:15:22.807519+00:00,tensorrt_fp16,12,0.862305,0.137695,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,17.57,motion_blur,low
17,motion_blur:low/000355,2026-07-17T12:15:22.831299+00:00,tensorrt_fp16,4,0.909668,0.090332,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.92,motion_blur,low
18,motion_blur:low/000361,2026-07-17T12:15:22.853301+00:00,tensorrt_fp16,13,0.925781,0.074219,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.58,motion_blur,low
19,motion_blur:low/000375,2026-07-17T12:15:22.876336+00:00,tensorrt_fp16,3,0.924316,0.075684,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.55,motion_blur,low
20,motion_blur:low/000410,2026-07-17T12:15:22.898316+00:00,tensorrt_fp16,13,0.904785,0.095215,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.73,motion_blur,low
21,motion_blur:low/000411,2026-07-17T12:15:22.921377+00:00,tensorrt_fp16,2,0.944824,0.055176,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.99,motion_blur,low
22,motion_blur:low/000443,2026-07-17T12:15:22.944014+00:00,tensorrt_fp16,9,0.924805,0.075195,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.83,motion_blur,low
23,motion_blur:low/000465,2026-07-17T12:15:22.966029+00:00,tensorrt_fp16,1,0.84082,0.15918,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,12.92,motion_blur,low
24,motion_blur:low/000468,2026-07-17T12:15:22.993493+00:00,tensorrt_fp16,5,0.945801,0.054199,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,19.58,motion_blur,low
25,motion_blur:low/000474,2026-07-17T12:15:23.016054+00:00,tensorrt_fp16,2,0.899902,0.100098,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.74,motion_blur,low
26,motion_blur:low/000499,2026-07-17T12:15:23.040855+00:00,tensorrt_fp16,2,0.233032,0.766968,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,16.49,motion_blur,low
27,motion_blur:low/000524,2026-07-17T12:15:23.055864+00:00,tensorrt_fp16,4,0.891602,0.108398,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.06,motion_blur,low
28,motion_blur:low/000556,2026-07-17T12:15:23.072053+00:00,tensorrt_fp16,2,0.820801,0.179199,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.94,motion_blur,low
29,motion_blur:low/000573,2026-07-17T12:15:23.087098+00:00,tensorrt_fp16,10,0.906738,0.093262,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.83,motion_blur,low
30,motion_blur:low/000581,2026-07-17T12:15:23.103000+00:00,tensorrt_fp16,1,0.792969,0.207031,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.21,motion_blur,low
31,motion_blur:low/000584,2026-07-17T12:15:23.119029+00:00,tensorrt_fp16,2,0.877441,0.122559,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.03,motion_blur,low
32,motion_blur:low/000616,2026-07-17T12:15:23.134957+00:00,tensorrt_fp16,5,0.929199,0.070801,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.09,motion_blur,low
33,motion_blur:low/000617,2026-07-17T12:15:23.150901+00:00,tensorrt_fp16,2,0.915527,0.084473,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.28,motion_blur,low
34,motion_blur:low/000656,2026-07-17T12:15:23.167042+00:00,tensorrt_fp16,4,0.85498,0.14502,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.97,motion_blur,low
35,motion_blur:low/000660,2026-07-17T12:15:23.181997+00:00,tensorrt_fp16,2,0.888184,0.111816,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.8,motion_blur,low
36,motion_blur:low/000687,2026-07-17T12:15:23.196998+00:00,tensorrt_fp16,1,0.791992,0.208008,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.68,motion_blur,low
37,motion_blur:low/000744,2026-07-17T12:15:23.211901+00:00,tensorrt_fp16,1,0.898438,0.101562,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.71,motion_blur,low
38,motion_blur:low/000759,2026-07-17T12:15:23.227023+00:00,tensorrt_fp16,6,0.841797,0.158203,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.51,motion_blur,low
39,motion_blur:low/000762,2026-07-17T12:15:23.241348+00:00,tensorrt_fp16,7,0.92627,0.07373,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.54,motion_blur,low
40,motion_blur:low/000767,2026-07-17T12:15:23.258382+00:00,tensorrt_fp16,4,0.882324,0.117676,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.43,motion_blur,low
41,motion_blur:low/000772,2026-07-17T12:15:23.274763+00:00,tensorrt_fp16,4,0.913574,0.086426,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.99,motion_blur,low
42,motion_blur:low/000792,2026-07-17T12:15:23.289719+00:00,tensorrt_fp16,5,0.901367,0.098633,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.92,motion_blur,low
43,motion_blur:low/000895,2026-07-17T12:15:23.306674+00:00,tensorrt_fp16,1,0.88623,0.11377,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.1,motion_blur,low
44,motion_blur:low/000916,2026-07-17T12:15:23.321798+00:00,tensorrt_fp16,3,0.86084,0.13916,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.76,motion_blur,low
45,motion_blur:low/000934,2026-07-17T12:15:23.335500+00:00,tensorrt_fp16,0,,1.0,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,5.81,motion_blur,low
46,motion_blur:low/000938,2026-07-17T12:15:23.350518+00:00,tensorrt_fp16,5,0.908203,0.091797,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.61,motion_blur,low
47,motion_blur:low/000944,2026-07-17T12:15:23.367287+00:00,tensorrt_fp16,13,0.932129,0.067871,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.2,motion_blur,low
48,motion_blur:low/000945,2026-07-17T12:15:23.386198+00:00,tensorrt_fp16,16,0.921387,0.078613,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.19,motion_blur,low
49,motion_blur:low/000982,2026-07-17T12:15:23.403292+00:00,tensorrt_fp16,15,0.966309,0.033691,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.22,motion_blur,low
50,motion_blur:low/000991,2026-07-17T12:15:23.420425+00:00,tensorrt_fp16,5,0.898438,0.101562,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.38,motion_blur,low
51,motion_blur:low/001020,2026-07-17T12:15:23.437229+00:00,tensorrt_fp16,7,0.930664,0.069336,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.0,motion_blur,low
52,motion_blur:low/001034,2026-07-17T12:15:23.454240+00:00,tensorrt_fp16,7,0.895508,0.104492,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.01,motion_blur,low
53,motion_blur:low/001045,2026-07-17T12:15:23.471236+00:00,tensorrt_fp16,15,0.935547,0.064453,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.17,motion_blur,low
54,motion_blur:low/001148,2026-07-17T12:15:23.489241+00:00,tensorrt_fp16,7,0.852051,0.147949,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.94,motion_blur,low
55,motion_blur:low/001170,2026-07-17T12:15:23.506152+00:00,tensorrt_fp16,8,0.909668,0.090332,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.5,motion_blur,low
56,motion_blur:low/001248,2026-07-17T12:15:23.522318+00:00,tensorrt_fp16,19,0.939941,0.060059,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.97,motion_blur,low
57,motion_blur:low/001295,2026-07-17T12:15:23.538044+00:00,tensorrt_fp16,11,0.862305,0.137695,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.76,motion_blur,low
58,motion_blur:low/001304,2026-07-17T12:15:23.551953+00:00,tensorrt_fp16,4,0.898926,0.101074,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.61,motion_blur,low
59,motion_blur:low/001332,2026-07-17T12:15:23.567046+00:00,tensorrt_fp16,5,0.901855,0.098145,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.76,motion_blur,low
60,motion_blur:low/001341,2026-07-17T12:15:23.582056+00:00,tensorrt_fp16,1,0.910645,0.089355,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.72,motion_blur,low
61,motion_blur:low/001440,2026-07-17T12:15:23.598049+00:00,tensorrt_fp16,4,0.862305,0.137695,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.97,motion_blur,low
62,motion_blur:low/001442,2026-07-17T12:15:23.614052+00:00,tensorrt_fp16,5,0.923828,0.076172,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.7,motion_blur,low
63,motion_blur:low/001462,2026-07-17T12:15:23.629883+00:00,tensorrt_fp16,3,0.928711,0.071289,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.12,motion_blur,low
64,motion_blur:low/001489,2026-07-17T12:15:23.646018+00:00,tensorrt_fp16,2,0.931152,0.068848,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.15,motion_blur,low
65,motion_blur:low/001516,2026-07-17T12:15:23.663030+00:00,tensorrt_fp16,3,0.935547,0.064453,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.59,motion_blur,low
66,motion_blur:low/001565,2026-07-17T12:15:23.678054+00:00,tensorrt_fp16,13,0.928223,0.071777,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.8,motion_blur,low
67,motion_blur:low/001575,2026-07-17T12:15:23.694033+00:00,tensorrt_fp16,3,0.873047,0.126953,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.06,motion_blur,low
68,motion_blur:low/001582,2026-07-17T12:15:23.710050+00:00,tensorrt_fp16,7,0.949219,0.050781,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.06,motion_blur,low
69,motion_blur:low/001647,2026-07-17T12:15:23.727093+00:00,tensorrt_fp16,4,0.925293,0.074707,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.23,motion_blur,low
70,motion_blur:low/001735,2026-07-17T12:15:23.741915+00:00,tensorrt_fp16,9,0.919434,0.080566,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.11,motion_blur,low
71,motion_blur:low/001751,2026-07-17T12:15:23.758904+00:00,tensorrt_fp16,5,0.926758,0.073242,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.64,motion_blur,low
72,motion_blur:low/001755,2026-07-17T12:15:23.774910+00:00,tensorrt_fp16,5,0.896973,0.103027,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.99,motion_blur,low
73,motion_blur:low/001783,2026-07-17T12:15:23.790914+00:00,tensorrt_fp16,2,0.804199,0.195801,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.83,motion_blur,low
74,motion_blur:low/001785,2026-07-17T12:15:23.805906+00:00,tensorrt_fp16,44,0.848145,0.151855,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.74,motion_blur,low
75,motion_blur:low/001791,2026-07-17T12:15:23.822024+00:00,tensorrt_fp16,1,0.898926,0.101074,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.9,motion_blur,low
76,motion_blur:low/001792,2026-07-17T12:15:23.838829+00:00,tensorrt_fp16,3,0.925781,0.074219,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.73,motion_blur,low
77,motion_blur:low/001797,2026-07-17T12:15:23.854822+00:00,tensorrt_fp16,4,0.929199,0.070801,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.49,motion_blur,low
78,motion_blur:low/001828,2026-07-17T12:15:23.868823+00:00,tensorrt_fp16,3,0.905273,0.094727,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.41,motion_blur,low
79,motion_blur:low/001875,2026-07-17T12:15:23.884825+00:00,tensorrt_fp16,3,0.931641,0.068359,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.63,motion_blur,low
80,motion_blur:low/001885,2026-07-17T12:15:23.901796+00:00,tensorrt_fp16,4,0.871582,0.128418,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.09,motion_blur,low
81,motion_blur:low/001907,2026-07-17T12:15:23.917975+00:00,tensorrt_fp16,6,0.905762,0.094238,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.19,motion_blur,low
82,motion_blur:low/001920,2026-07-17T12:15:23.935788+00:00,tensorrt_fp16,4,0.873535,0.126465,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,9.02,motion_blur,low
83,motion_blur:low/001959,2026-07-17T12:15:23.953709+00:00,tensorrt_fp16,14,0.931152,0.068848,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.4,motion_blur,low
84,motion_blur:low/001968,2026-07-17T12:15:23.970797+00:00,tensorrt_fp16,5,0.929199,0.070801,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.01,motion_blur,low
85,motion_blur:low/001973,2026-07-17T12:15:23.986806+00:00,tensorrt_fp16,6,0.905273,0.094727,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.6,motion_blur,low
86,motion_blur:low/001990,2026-07-17T12:15:24.002705+00:00,tensorrt_fp16,6,0.896973,0.103027,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.89,motion_blur,low
87,motion_blur:low/001998,2026-07-17T12:15:24.017944+00:00,tensorrt_fp16,11,0.833496,0.166504,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.93,motion_blur,low
88,motion_blur:low/002059,2026-07-17T12:15:24.034768+00:00,tensorrt_fp16,1,0.899902,0.100098,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.43,motion_blur,low
89,motion_blur:low/002068,2026-07-17T12:15:24.050768+00:00,tensorrt_fp16,7,0.952148,0.047852,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.98,motion_blur,low
90,motion_blur:low/002136,2026-07-17T12:15:24.066769+00:00,tensorrt_fp16,11,0.913086,0.086914,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.62,motion_blur,low
91,motion_blur:low/002145,2026-07-17T12:15:24.081786+00:00,tensorrt_fp16,10,0.921875,0.078125,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.71,motion_blur,low
92,motion_blur:low/002169,2026-07-17T12:15:24.097787+00:00,tensorrt_fp16,19,0.918457,0.081543,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.93,motion_blur,low
